Taiwan, Death rates (period 1x1)     Last modified: 08-Feb-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
   1997       28     0.000594     0.001635     0.001127 
   1997       29     0.000566     0.001712     0.001154 
   1997       30     0.000683     0.001839     0.001274 
   1997       31     0.000659     0.001931     0.001307 
   1997       32     0.000675     0.002146     0.001425 
   1997       33     0.000761     0.002041     0.001413 
   1997       34     0.000929     0.002384     0.001670 
   1997       35     0.000899     0.002489     0.001709 
   1997       36     0.000938     0.002816     0.001895 
   1997       37     0.001024     0.002851     0.001954 
   1997       38     0.001203     0.002996     0.002114 
   1997       39     0.001334     0.003241     0.002302 
   1997       40     0.001142     0.003476     0.002326 
   1997       41     0.001464     0.003614     0.002556 
   1997       42     0.001406     0.004061     0.002754 
   1997       43     0.001715     0.004342     0.003046 
   1997       44     0.001933     0.004395     0.003181 
   1997       45     0.002145     0.004516     0.003346 
   1997       46     0.002054     0.005251     0.003673 
   1997       47     0.002180     0.005233     0.003728 
   1997       48     0.002725     0.006151     0.004461 
   1997       49     0.002662     0.005933     0.004318 
   1997       50     0.002847     0.007064     0.004975 
   1997       51     0.003400     0.007440     0.005431 
   1997       52     0.003368     0.008276     0.005830 
   1997       53     0.004130     0.009421     0.006784 
   1997       54     0.004244     0.009756     0.006999 
   1997       55     0.004621     0.009589     0.007098 
   1997       56     0.005140     0.011121     0.008109 
   1997       57     0.005731     0.011088     0.008367 
   1997       58     0.006268     0.012667     0.009408 
   1997       59     0.006453     0.013463     0.009894 
   1997       60     0.007668     0.014887     0.011209 
   1997       61     0.008351     0.016596     0.012403 
   1997       62     0.009573     0.016989     0.013243 
   1997       63     0.009918     0.018351     0.014167 
   1997       64     0.010901     0.019894     0.015562 
   1997       65     0.013011     0.021372     0.017480 
   1997       66     0.014531     0.022767     0.019076 
   1997       67     0.015342     0.026141     0.021425 
   1997       68     0.018129     0.027607     0.023518 
   1997       69     0.019713     0.029386     0.025252 
   1997       70     0.020711     0.032871     0.027670 
   1997       71     0.023828     0.035571     0.030559 
   1997       72     0.025613     0.039792     0.033667 
   1997       73     0.031137     0.044579     0.038601 
   1997       74     0.031560     0.047601     0.040345 
   1997       75     0.036441     0.052531     0.045150 
   1997       76     0.043924     0.055256     0.049989 
   1997       77     0.048819     0.062914     0.056279 
   1997       78     0.053437     0.066688     0.060343 
   1997       79     0.059698     0.076598     0.068300 
   1997       80     0.069731     0.089166     0.079315 
   1997       81     0.075189     0.091910     0.083284 
   1997       82     0.086194     0.104898     0.095107 
   1997       83     0.092485     0.120848     0.105752 
   1997       84     0.102906     0.139484     0.119708 
   1997       85     0.114407     0.143615     0.127297 
   1997       86     0.128939     0.162936     0.143024 
   1997       87     0.139850     0.156754     0.146563 
   1997       88     0.165892     0.187269     0.174202 
   1997       89     0.172896     0.195002     0.181308 
   1997       90     0.194312     0.222382     0.204776 
   1997       91     0.227319     0.220847     0.224956 
   1997       92     0.199902     0.237225     0.213161 
   1997       93     0.229506     0.264679     0.241438 
   1997       94     0.237227     0.268752     0.247587 
   1997       95     0.281589     0.317531     0.293106 
   1997       96     0.296097     0.330178     0.306776 
   1997       97     0.320065     0.348992     0.329077 
   1997       98     0.340854     0.354063     0.344955 
   1997       99     0.325482     0.363369     0.336560 
   1997      100     0.310219     0.378475     0.329195 
   1997      101     0.317298     0.398841     0.339497 
   1997      102     0.345607     0.442860     0.370976 
   1997      103     0.365184     0.493071     0.396928 
   1997      104     0.381447     0.534194     0.417582 
   1997      105     0.412214     0.833935     0.488991 
   1997      106     0.498599     0.000000     0.462338 
   1997      107     0.613636            .     0.613636 
   1997      108            .            .            . 
   1997      109            .            .            . 
   1997      110+           .            .            . 
   1998        0     0.006035     0.007358     0.006724 
   1998        1     0.000898     0.001048     0.000976 
   1998        2     0.000558     0.000731     0.000648 
   1998        3     0.000370     0.000450     0.000412 
   1998        4     0.000259     0.000443     0.000355 
   1998        5     0.000254     0.000263     0.000259 
   1998        6     0.000212     0.000265     0.000240 
   1998        7     0.000251     0.000251     0.000251 
   1998        8     0.000200     0.000319     0.000262 
   1998        9     0.000202     0.000190     0.000196 
   1998       10     0.000188     0.000191     0.000190 
   1998       11     0.000171     0.000322     0.000249 
   1998       12     0.000201     0.000285     0.000245 
   1998       13     0.000244     0.000356     0.000302 
   1998       14     0.000317     0.000487     0.000404 
   1998       15     0.000389     0.000721     0.000560 
   1998       16     0.000393     0.001008     0.000709 
   1998       17     0.000408     0.001094     0.000760 
   1998       18     0.000492     0.001192     0.000852 
   1998       19     0.000422     0.001206     0.000825 
   1998       20     0.000509     0.001072     0.000797 
   1998       21     0.000450     0.001098     0.000781 
   1998       22     0.000421     0.001309     0.000873 
   1998       23     0.000539     0.001337     0.000944 
   1998       24     0.000446     0.001431     0.000945 
   1998       25     0.000468     0.001214     0.000846 
   1998       26     0.000504     0.001452     0.000984 
   1998       27     0.000502     0.001586     0.001054 
   1998       28     0.000564     0.001397     0.000989 
   1998       29     0.000579     0.001545     0.001072 
   1998       30     0.000611     0.001629     0.001132 
   1998       31     0.000684     0.001951     0.001330 
   1998       32     0.000724     0.002018     0.001382 
   1998       33     0.000809     0.002004     0.001417 
   1998       34     0.000778     0.002270     0.001538 
   1998       35     0.000827     0.002644     0.001751 
   1998       36     0.000980     0.002744     0.001878 
   1998       37     0.001138     0.002808     0.001988 
   1998       38     0.001150     0.002916     0.002048 
   1998       39     0.001386     0.003142     0.002277 
   1998       40     0.001256     0.003560     0.002424 
   1998       41     0.001340     0.003718     0.002545 
   1998       42     0.001571     0.003913     0.002759 
   1998       43     0.001635     0.004483     0.003079 
   1998       44     0.001688     0.004422     0.003071 
   1998       45     0.001670     0.004264     0.002983 
   1998       46     0.001914     0.005296     0.003624 
   1998       47     0.002274     0.005038     0.003671 
   1998       48     0.002530     0.005608     0.004087 
   1998       49     0.002802     0.006695     0.004770 
   1998       50     0.003146     0.006735     0.004958 
   1998       51     0.003310     0.007341     0.005339 
   1998       52     0.003283     0.007569     0.005431 
   1998       53     0.004011     0.008564     0.006288 
